Committee,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Expenditure Type,Purpose,Candidate Issue,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Column 1,Column 2,Matched Candidate,Matched District,Matched Party,Matched Race
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2500,3,Digital Ad Production,Oppose John Fitzpatrick,PM,digital,,digital ad production,N,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2500,3,Digital Ad Production,Oppose George Nikolakakos,PM,digital,,digital ad production,N,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2500,3,Digital Ad Production,Oppose Shelley Vance,PM,digital,,digital ad production,N,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2500,3,Digital Ad Production,Oppose Curtis Cochran,PM,digital,,digital ad production,N,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2500,3,Digital Ad Production,Oppose Brad Barker,PM,digital,,digital ad production,N,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2500,3,Digital Ad Production,Oppose Ken Walsh,PM,digital,,digital ad production,N,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2433,3,Mail production/postage,Support Jeff Staneky,PM,Mail,2113,mail production/postage,N,,,,,,,,,,JEFF STANEK,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2385,3,Mail production/postage,Support Ken Allen,PM,Mail,2004,mail production/postage,N,,,,,,,,,,KENNETH E ALLEN,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2928,3,Mail production/postage,Support Ed Walker,PM,Mail,2200,mail production/postage,N,,,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2260,3,Mail production/postage,Support Charlie Loveridge,PM,Mail,1716,mail production/postage,N,,,,,,,,,,CHARLIE LOVERIDGE,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2337,3,Mail production/postage,Support Mike Vinton,PM,Mail,1893,mail production/postage,N,,,,,,,,,,MIKE VINTON,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2310,3,Mail production/postage,Support Trevor Funseth,PM,Mail,2566,mail production/postage,N,,,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2483,3,Mail production/postage,Support Justin Cleveland,PM,Mail,2229,mail production/postage,N,,,,,,,,,,JUSTIN W CLEVELAND,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2487,3,Mail production/postage,Support Jim Riley,PM,Mail,2469,mail production/postage,N,,,,,,,,,,JIM RILEY,HOUSE DISTRICT 6,REP,STATE REPRESENTATIVE DISTRICT 6
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,3281,3,Mail production/postage,Support Steve LaPraim,PM,mail,4066,mail production/postage,N,,,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,3315,3,Mail production/postage,Support Greg Kmetz,PM,Mail,4144,mail production/postage,N,,,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2500,3,Digital Ad Production,Oppose Susan Geise,PM,Digital,,digital ad production,N,,,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-19 0:00:00,Darby House LLC,,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2500,3,Digital Ad Production,Oppose Valerie Moore,PM,digital,,digital ad production,N,,,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2974,3,Mail production/postage,Oppose George Nikolakakos,PM,Mail,3360,mail production/postage,N,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2433,3,Mail production/postage,Oppose Curtis Cochran,PM,Mail,2113,mail production/postage,N,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2385,3,Mail production/postage,Oppose Wayne Rusk,PM,Mail,2004,mail production/postage,N,,,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2928,3,Mail production/postage,Support Ed Walker,PM,Mail,2200,mail production/postage,N,,,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2536,3,Mail production/postage,Oppose John Fitzpatrick,PM,Mail,2352,Mail production/postage,N,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2555,3,Mail production/postage,Oppose Ken Walsh,PM,Mail,2394,mail production/postage,N,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2183,3,Mail production/postage,Oppose Russ Nelson,PM,mail,1537,mail production/postage,N,,,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2552,3,Mail production/postage,Oppose Brad Barker,PM,Mail,2387,mail production/postage,N,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2483,3,Mail production/postage,Oppose Troy Charbonneau,PM,Mail,2230,mail production/postage,N,,,,,,,,,,TROY CHARBONNEAU,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2928,3,Mail production/postage,Oppose Stacy Zinn,PM,Mail,2200,mail production/postage,N,,,,,,,,,,STACY ZINN,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2260,3,Mail production/postage,Oppose Ole Hedstrom,PM,Mail,1716,mail production/postage,N,,,,,,,,,,OLE HEDSTROM,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2337,3,Mail production/postage,Oppose Gunner Cessnik,PM,Mail,1893,mail production/postage,N,,,,,,,,,,GUNNER CESNIK,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2563,3,Mail production/postage,Oppose Valerie Moore,PM,Mail,2414,mail production/postage,N,,,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2310,3,Mail production/postage,Oppose Eric Peterson,PM,Mail,2566,mail production/postage,N,,,,,,,,,,ERIC PETERSON,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2483,3,Mail production/postage,Oppose Susan Geise,PM,Mail,2229,mail production/postage,N,,,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,3281,3,Mail production/postage,Oppose Mike Talia,PM,Mail,4066,mail production/postage,N,,,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2995,3,Mail production/postage,Oppose Shelley Vance,PM,Mail,3407,mail production/postage,N,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,3662,3,Mail production/postage,Oppose Chris Randal,PM,mail,4944,mail production/postage,N,,,,,,,,,,CHRIS RINDAL,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,3315,3,Mail production/postage,Oppose Doug Martens,PM,Mail,4144,mail production/postage,N,,,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-14 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2974,3,Mail production/postage,Oppose George Nikolakakos,PM,Mail,3360,mail production/postage,N,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-12 0:00:00,Capcor Strategies,,,,1345 S Capitol St SW,Washington,DC,20003,,19541,3,Door to door canvassing,Oppose George Nikolakaos,PM,door to door,,door to door canvassing,N,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-12 0:00:00,Capcor Strategies,,,,1345 S Capitol St SW,Washington,DC,20003,,19541,3,Door to door canvassing,Support Randy Pinocci,PM,Door to door,,door to door canvassing,N,,,,,,,,,,RANDY PINOCCI,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2424,3,Mail production/postage,Oppose Chisholm Christensen,PM,mail,2092,mail production/postage,N,,,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2424,3,Mail production/postage,Oppose Chisholm Christensen,PM,mail,2092,mail production/postage,N,,,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2433,3,Mail production/postage,Oppose Curtis Cochran,PM,Mail,2113,mail production/postage,N,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2385,3,Mail production/postage,Oppose Wayne Rusk,PM,Mail,2004,mail production/postage,N,,,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2555,3,Mail production/postage,Oppose Ken Walsh,PM,Mail,2394,mail production/postage,N,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2183,3,Mail production/postage,Oppose Russ Nelson,PM,Mail,1537,mail production/postage,N,,,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2552,3,Mail production/postage,Oppose Brad Barker,PM,Mail,2387,mail production/postage,N,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2626,3,Mail production/postage,Oppose Jason Ellsworth,PM,mail,2557,mail production/postage,N,,,,,,,,,,JASON ELLSWORTH,HOUSE DISTRICT 34,REP,STATE REPRESENTATIVE DISTRICT 34
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2483,3,Mail production/postage,Oppose Susan Geise,PM,mail,2229,mail production/postage,N,,,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,3281,3,Mail production/postage,Oppose Mike Talia,PM,mail,4066,mail production/postage,N,,,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,3315,3,Mail production/postage,Oppose Doug Martens,PM,mail,4144,mail production/postage,N,,,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2974,3,Mail production/postage,Oppose George Nikolakakos,PM,mail,3360,mail production/postage,N,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-08 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2536,3,Mail production/postage,Oppose John Fitzpatrick,PM,Mail,2352,mail production/postage,N,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-08 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2563,3,Mail production/postage,Oppose Valerie Moore,PM,Mail,2414,mail production/postage,N,,,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-08 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,1890,3,Door hangers,Oppose George Nikolakakos,PM,door to door,10000,door hangers,N,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-08 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,1890,3,Door hangers,Support Randy Pinocci,PM,door to door,10000,door hangers,N,,,,,,,,,,RANDY PINOCCI,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,2986.55,3,Radio Advertising,Support Jeff Stanek,PM,Radio,,Radio Advertising,N,,,,,,,,,,JEFF STANEK,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,2986.55,3,Radio Advertising,Oppose Curtis Cochran,PM,Radio,,radio advertising,N,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3505.95,3,Radio Advertising,Oppose John Fitzpatrick,PM,Radio,,Radio advertising,N,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3505.95,3,Radio Advertising,Support Trish Schreiber,PM,Radio,,Radio Advertising,N,,,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,6566.7,3,Radio Advertising,Oppose Ken Walsh,PM,Radio,,Radio Advertising,N,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,6566.7,3,Radio Advertising,Support Trevor Walker,PM,Radio,,Radio Advertising,N,,,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,4368.52,3,Radio Advertising,Oppose Brad Barker,PM,Radio,,Radio Advertising,N,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,4368.53,3,Radio Advertising,Support Mary Horman,PM,Radio,,Radio Advertising,N,,,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3181.33,3,Radio Advertising,Oppose Stacy Zinn,PM,Radio,,Radio Advertising,N,,,,,,,,,,STACY ZINN,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3181.32,3,Radio Advertising,Support Ed Walker,PM,Radio,,Radio Advertising,N,,,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3199.88,3,Radio Advertising,Support Linda Harmon,PM,Radio,,Radio Advertising,N,,,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3199.87,3,Radio Advertising,Oppose Valerie Moore,PM,Radio,,Radio advertising,N,,,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3626.52,3,Radio Advertising,Oppose Mike Talia,PM,Radio,,Radio Advertising,N,,,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3626.53,3,Radio Advertising,Support Steve LaPraim,PM,Radio,,radio advertising,N,,,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,1688.05,3,Radio Advertising,Oppose Shelley Vance,PM,Radio,,Radio Advertising,N,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,1688.05,3,Radio Advertising,Support Caleb Hinkle,PM,Radio,,Radio Advertising,N,,,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3505.95,3,Radio Advertising,Support Barry Usher,PM,Radio,N/a,Radio Advertising,N,,,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
